Date,Mkt-RF and SMB,Mkt-RF and HML,SMB and HML
1926-12-11,-0.3443691680415133,0.2784176134636992,-0.14825760991174014
1926-12-13,-0.29666900313991307,0.2764989930683519,-0.141607030871461
1926-12-14,-0.31176844887511257,0.2841535564525603,-0.1316172415951313
1926-12-15,-0.3173644149727696,0.2753946501711353,-0.1435068618961709
1926-12-16,-0.3094544297766131,0.2813533889478736,-0.13897351813083203
1926-12-17,-0.3414603941915401,0.3069530314282664,-0.18424851092944353
1926-12-18,-0.3455171869702247,0.3064509356014108,-0.19008510160299122
1926-12-20,-0.3360630305455712,0.31161050992821043,-0.19738858159129902
1926-12-21,-0.3593916342915765,0.31600688364875557,-0.18552184014298234
1926-12-22,-0.3590551098263542,0.31340213706683345,-0.17247465565405729
1926-12-23,-0.3522643189599166,0.3033658546485959,-0.17261009402169122
1926-12-24,-0.3401641713150402,0.31661909194021876,-0.17173485181098677
1926-12-27,-0.34223304309395614,0.32350212943792384,-0.16451961860498399
1926-12-28,-0.3315427442656632,0.32830738799269515,-0.16979401403833125
1926-12-29,-0.33171041081598857,0.3244250274333566,-0.16747744243552984
1926-12-30,-0.33093023263323623,0.32629182158848463,-0.16617916323946494
1926-12-31,-0.3220590694391832,0.33589218499161616,-0.13513275749877277
1927-01-03,-0.30466592364907286,0.32756391553483466,-0.1295002258829785
1927-01-04,-0.2977077995909211,0.308492480223587,-0.132100607097046
1927-01-05,-0.29658480456043335,0.30685127886800273,-0.1411641148570271
1927-01-06,-0.3138839242151354,0.29703057685032275,-0.14623990047235594
1927-01-07,-0.30798044988649903,0.30731314393523546,-0.16018927279102743
1927-01-08,-0.3119499626809781,0.31342516442071455,-0.16449101718231104
1927-01-10,-0.3079123053485933,0.3120064688194691,-0.15737326469299237
1927-01-11,-0.29624799372344046,0.2871901422376794,-0.18364558525606556
1927-01-12,-0.2945780172545635,0.28685955872704116,-0.18314520926178451
1927-01-13,-0.2893434385978349,0.2899287146356213,-0.18959534688341245
1927-01-14,-0.27816710598584093,0.29166876108619727,-0.2511760282874075
1927-01-15,-0.27609237646650464,0.29343578369823436,-0.2432437739903296
1927-01-17,-0.2748586661003816,0.2862852911314337,-0.2513716153392955
1927-01-18,-0.26912431198850495,0.2836066983944688,-0.24637324238417807
1927-01-19,-0.2644172721321254,0.25183733640769185,-0.24150943269929467
1927-01-20,-0.25015555915368254,0.26304595519753704,-0.2505653468792472
1927-01-21,-0.24580768410056703,0.24764624646886438,-0.16670623108239688
1927-01-22,-0.27071909644975606,0.24001958035096108,-0.1603819981754263
1927-01-24,-0.2575189514490545,0.15676090823916608,-0.07122702527546804
1927-01-25,-0.2491711776634844,0.20701227807699502,-0.03741171000623014
1927-01-26,-0.23353338951873898,0.220823620635405,-0.039444660032867264
1927-01-27,-0.22176576371139958,0.2172027473673168,-0.024916113579495764
1927-01-28,-0.1940323378012627,0.21784495790474706,-0.011697776762009298
1927-01-29,-0.21727302409302035,0.19842170386199795,-0.0013575337561777616
1927-01-31,-0.19907830632335402,0.1992444256288995,-0.005030731621646444
1927-02-01,-0.171550483856583,0.15450900267756734,0.07740743228494262
1927-02-02,-0.1775908988724242,0.13325392342002745,0.08048962250071019
1927-02-03,-0.2044304451182256,0.15083067913747725,0.08876495951559207
1927-02-04,-0.19467391741830858,0.15329940474898765,0.10170168442425521
1927-02-05,-0.1702249751722052,0.11574145857123436,0.13015456475949638
1927-02-07,-0.20190921063636338,0.09073811728070867,0.09088264897030149
1927-02-08,-0.19558959401863327,0.05821127276395283,0.1065573790746433
1927-02-09,-0.16720506709802183,0.062472975761059264,0.14472639376156748
1927-02-10,-0.1913540763007597,0.059615762340576736,0.12479495479154518
1927-02-11,-0.19404330956834306,0.048045575206842564,0.14973019190798573
1927-02-14,-0.19885228824190943,0.03603192239890444,0.15293115535772386
1927-02-15,-0.1650860096783999,0.030649628950491687,0.16303968937800908
1927-02-16,-0.1594041630882299,0.022219832419823667,0.1552855660664626
1927-02-17,-0.1579576163374457,0.025683873745149147,0.15836293145641286
1927-02-18,-0.1636053842868241,0.0255835291969943,0.16267323826201974
1927-02-19,-0.16220987953807595,0.039473932965624174,0.14159776472217736
1927-02-21,-0.16403793099775701,0.05515447944007017,0.11992698273356071
1927-02-23,-0.17524756195203653,0.030080229943668192,0.1310782480045313
1927-02-24,-0.17205229172501493,0.030195149509002164,0.1313508098651175
1927-02-25,-0.1670733814534439,0.0272418466130147,0.12396942656312204
1927-02-26,-0.1646527640531197,0.027388931757207108,0.12539802131849126
1927-02-28,-0.18128848949993043,0.033260340445795976,0.13271551925283256
1927-03-01,-0.1718991206408754,0.050705709197332555,0.1328862020564896
1927-03-02,-0.15143661168426223,0.07416243853624153,0.135979677163548
1927-03-03,-0.15015279130828674,0.07501737162186108,0.135846749624423
1927-03-04,-0.1559131892377171,0.07714398903452459,0.13396833982472223
1927-03-05,-0.1770298903127898,0.09042560167500371,0.11599945885740356
1927-03-07,-0.17064525359186722,0.10401454664712499,0.11725789792696824
1927-03-08,-0.1853291967581724,0.11160578189460284,0.13937601410141237
1927-03-09,-0.17157703734317817,0.1219834732841189,0.14079134898307252
1927-03-10,-0.1368453495018624,0.1313419873184282,0.14529981536416572
1927-03-11,-0.1392472761310424,0.1315961922473706,0.1418661349475825
1927-03-12,-0.1476880519376892,0.14114692675741017,0.14595653287860286
1927-03-14,-0.14820046934273545,0.1330987108069298,0.1409210501777283
1927-03-15,-0.13736707238384835,0.15066499064408329,0.1455377154176316
1927-03-16,-0.1709758614733972,0.1413578414268316,0.14693431250226757
1927-03-17,-0.17876205197997938,0.12954475946508046,0.15405805934932779
1927-03-18,-0.18897063913814718,0.14628413745001229,0.14978388413644933
1927-03-19,-0.1899701547610967,0.1523205793721503,0.15160966671339024
1927-03-21,-0.193555903262684,0.15849465374924707,0.15138118176356263
1927-03-22,-0.20457404249490943,0.18176896588750557,0.14306031813215497
1927-03-23,-0.20392143537179327,0.18411958924089358,0.14340654674535916
1927-03-24,-0.19944617901410508,0.1832899657478304,0.14301857247394045
1927-03-25,-0.1940275285995895,0.1812439237670643,0.14009175218265538
1927-03-26,-0.18827850343535438,0.18088903783409463,0.1557967193333264
1927-03-28,-0.1922331687841254,0.1817873767919768,0.15280844703117963
1927-03-29,-0.1875485665012617,0.18126440190550563,0.15757132360143353
1927-03-30,-0.18952455924647635,0.13332992515177908,0.1682680853131607
1927-03-31,-0.19759309222923302,0.13949130227068846,0.13605044281054754
1927-04-01,-0.22068037224736675,0.14232200220219965,0.14476570828946042
1927-04-02,-0.22210586692115047,0.14231434706240503,0.144105889409046
1927-04-04,-0.22542536074618214,0.15991530741375554,0.1323394883157886
1927-04-05,-0.24517228920305778,0.15894134272801572,0.13276329751431287
1927-04-06,-0.20884406792493704,0.13966579619127462,0.16482238007734387
1927-04-07,-0.2079121914389169,0.13987593569634268,0.16043617529766235
1927-04-08,-0.19586709613158415,0.13583129783568823,0.15806299092934226
1927-04-09,-0.1994562534977195,0.13450589563513718,0.15223389370124718
1927-04-11,-0.19995257901652044,0.13274409920259914,0.14688913633827658
1927-04-12,-0.21274200161615187,0.14145674534599129,0.1389248818884554
1927-04-13,-0.2161142613137783,0.1279904271503527,0.12236782205997156
1927-04-14,-0.21678635655744893,0.1225346754344208,0.11248979786160243
1927-04-16,-0.22209867883204096,0.11639085180330166,0.11382951674256808
1927-04-18,-0.21712917509091484,0.11498766970202512,0.10547913779445084
1927-04-19,-0.20552672242262693,0.11719132527558565,0.10482656301981944
1927-04-20,-0.21771256062355981,0.11732848594298467,0.07555181499092112
1927-04-21,-0.2122826926708242,0.10847153634471991,0.08529955413037726
1927-04-22,-0.21487382937821484,0.11746746758640515,0.09407118128869085
1927-04-23,-0.22752853213957935,0.11968780506374996,0.10420618924916622
1927-04-25,-0.22345315967532695,0.10900227568798013,0.10428633801982773
1927-04-26,-0.21584962288925785,0.09332555849462329,0.10679774330908845
1927-04-27,-0.21501128264459143,0.08793127900804208,0.10939255151756722
1927-04-28,-0.2256850764706028,0.10418815330328915,0.10335626292341447
1927-04-29,-0.23399551219505804,0.11173227918931158,0.12068854103586314
1927-04-30,-0.23435318181586345,0.11203922040723659,0.11859279855356501
1927-05-02,-0.22870308138329926,0.11422658729448844,0.12890387486258142
1927-05-03,-0.23360088040421653,0.09437761253892146,0.1773835084041955
1927-05-04,-0.23903636376859141,0.09529820022792103,0.1727317174522761
1927-05-05,-0.23412349819033745,0.09643548760573838,0.17530548342616079
1927-05-06,-0.23844598596319547,0.10209126877571566,0.16685150854054331
1927-05-07,-0.23470015123990642,0.1170753963318426,0.1591680488160686
1927-05-09,-0.24086459657497072,0.11967955442378173,0.16300221147443805
1927-05-10,-0.2402468604296043,0.127012841074888,0.12131743638912541
1927-05-11,-0.23270192782990926,0.13341966188941407,0.11656747126962465
1927-05-12,-0.21020182673907675,0.1716052659560838,0.06751988872865877
1927-05-13,-0.26571861579200035,0.10617842206604411,0.030152181278690137
1927-05-14,-0.2674834130690323,0.10463117536834567,0.026205483492510295
1927-05-16,-0.29452418541072767,0.10285112797933073,0.01761274383036589
1927-05-17,-0.2921074135743184,0.10476499211101015,0.010263182951427974
1927-05-18,-0.2898912900387615,0.11612971192502002,-0.0010810917535435398
1927-05-19,-0.29786974716850334,0.11756714500960076,0.004167780739805718
1927-05-20,-0.30667057097439,0.13076094936144084,-0.04990846118391959
1927-05-21,-0.29891235818373685,0.12999352443750586,-0.047272066471439264
1927-05-23,-0.29475288537497546,0.13090422682981662,-0.018771000802733646
1927-05-24,-0.3021068302982357,0.10604728623319055,-0.016166339867721372
1927-05-25,-0.2857411149144993,0.1137532655132832,-0.0032402943799615187
1927-05-26,-0.28157929139754256,0.1192692484108605,-0.027142478997593533
1927-05-27,-0.26897326498690977,0.12081610935168777,-0.044404362849573296
1927-05-28,-0.2754952856238202,0.12013433965474708,-0.06109925503500186
1927-05-31,-0.27764880530116803,0.12354538671933928,-0.06343674735145659
1927-06-01,-0.2743347126388556,0.13453558821844339,-0.08692784377419975
1927-06-02,-0.27148950412290895,0.1419683893758341,-0.09172806283199757
1927-06-03,-0.27946503408618184,0.17153755742853116,-0.10495329363650649
1927-06-04,-0.27513783629840843,0.19350885051546368,-0.11116476305157864
1927-06-06,-0.2682717345901047,0.2086274094361782,-0.09611574863379341
1927-06-07,-0.27428623756039155,0.2145597954680219,-0.11636868847680387
1927-06-08,-0.2759526461516595,0.2170700372851584,-0.10749736598096064
1927-06-09,-0.2737289257751179,0.20900764356359958,-0.1047940654147122
1927-06-10,-0.26439960469900664,0.224831511992395,-0.1136587347859094
1927-06-11,-0.26216427006933957,0.22650701108570404,-0.10969063899033107
1927-06-14,-0.2518612762859945,0.26892826599429565,-0.10311647124807931
1927-06-15,-0.2426812235213142,0.2727247288344402,-0.10289061804712707
1927-06-16,-0.24367072893330116,0.2613826861154263,-0.0900979997929412
1927-06-17,-0.23677019331015264,0.24953914163415214,-0.04185482054471438
1927-06-18,-0.26123080253876124,0.22920331872799812,-0.039967508072327365
1927-06-20,-0.2671212121531615,0.23962364413796075,-0.059581913560537415
1927-06-21,-0.24859459093927636,0.22563329744791188,-0.06594972031680102
1927-06-22,-0.24012256601623494,0.22000538421178872,-0.044749969888885785
1927-06-23,-0.2037233990393175,0.23893187672848634,-0.019623620831953594
1927-06-24,-0.2052456182189531,0.2412158979164302,-0.03701946757310117
1927-06-25,-0.21005992022219086,0.23632911362764147,-0.04082748888054907
1927-06-27,-0.15133613303074556,0.2598321454132152,-0.014605256886533174
1927-06-28,-0.14997301834607307,0.25629806152495654,-0.010350737342007003
1927-06-29,-0.1504375930890507,0.25436615666799534,-0.015840556554528647
1927-06-30,-0.15010920991725168,0.26489411526161977,-0.012970866878900625
1927-07-01,-0.15717113687835008,0.24431524815315164,-0.01714998626333495
1927-07-02,-0.11504744839811312,0.2562819810021326,-0.01889471533080363
1927-07-05,-0.1290773890508288,0.26627649888046395,-0.03316945931473533
1927-07-06,-0.11564884912956273,0.24726386947466888,-0.03188094437334659
1927-07-07,-0.11820570862573658,0.24801435135030808,-0.03285034264466629
1927-07-08,-0.10677775865406264,0.24683447786018153,-0.03579044289392044
1927-07-09,-0.09574407905645804,0.22118194761636806,-0.031202068580005064
1927-07-11,-0.10650061458304265,0.22261458948829838,-0.03925530353401432
1927-07-12,-0.11204446723516923,0.2291839402622428,-0.05380964357439364
1927-07-13,-0.11289638637838256,0.22906576810472945,-0.04440475811995753
1927-07-14,-0.11694898099965854,0.20839234994768563,-0.04129360069845328
1927-07-15,-0.10961617604719161,0.20433911555551745,-0.04080346161260774
1927-07-16,-0.11148244809838632,0.1990177213992026,-0.04338960705939302
1927-07-18,-0.1084153710239172,0.25458454925103596,-0.05437614217099573
1927-07-19,-0.10090460328411498,0.25311280595463936,-0.026651594010312626
1927-07-20,-0.10026495978491369,0.23181694471218506,-0.03880250297404614
1927-07-21,-0.09909225847435989,0.2338327245765369,-0.04289066444318947
1927-07-22,-0.09055871035959023,0.2181339578054154,-0.02142519764087157
1927-07-23,-0.07727660037203608,0.22034281695083816,-0.019977793721403292
1927-07-25,-0.08651550862421792,0.22069788490534833,-0.022033761925653168
1927-07-26,-0.08582565932269359,0.21633389091990177,-0.007452704643707195
1927-07-27,-0.09027727396933315,0.21746795368354022,-0.003196244535440156
1927-07-28,-0.09179644748659174,0.2176568223810127,0.00537417304430779
1927-07-29,-0.09950426021471165,0.22220168102953017,0.0002587285139476937
1927-07-30,-0.10378784292385779,0.22384741164124727,-0.00765183866301188
1927-08-01,-0.11191704048441554,0.24068780045832644,0.004100456423880906
1927-08-02,-0.12610878007137977,0.22923664138435776,0.02157773137100501
1927-08-03,-0.15525626588390948,0.24389795038385237,-0.0041940018646278695
1927-08-04,-0.17161901265061616,0.2535573292391364,0.0023644546263114448
1927-08-05,-0.18488266988255178,0.26391265186112556,-0.006823647580757253
1927-08-06,-0.18327115385927614,0.2652532917215279,0.01785108007722872
1927-08-08,-0.22267987085616409,0.3050560880601839,-0.027134490513728283
1927-08-09,-0.22885296934072166,0.3182962051090107,-0.031037345895276527
1927-08-10,-0.22358022114013495,0.31713945538081467,-0.028857184037789294
1927-08-11,-0.18791607378056455,0.34889932440526167,-0.023449284206413377
1927-08-12,-0.1341229393089094,0.41158329367998336,0.008380760262327105
1927-08-13,-0.14195509574563328,0.41927783237399713,0.004102783946760012
1927-08-15,-0.12619447363027678,0.44217322384024416,0.009109589508688053
1927-08-16,-0.12464744203796453,0.44679537174856565,0.009782065185066866
1927-08-17,-0.11461077230300416,0.4447504499548285,0.005515619768550402
1927-08-18,-0.1156142637465529,0.44417704680866915,-0.004320327919636159
1927-08-19,-0.11743541465065951,0.4716267231695884,-0.008208281426956595
1927-08-20,-0.1113786033153385,0.46504180142846074,-0.007853292502249067
1927-08-22,-0.11852393732836392,0.4700467567138437,-0.002492925705315933
1927-08-23,-0.11743664562580113,0.47316015744289464,0.005136631597549804
1927-08-24,-0.12092132963540919,0.4781414654763188,0.01429270001594048
1927-08-25,-0.12077907446880605,0.4734242559326875,0.018889146901307535
1927-08-26,-0.12346656305173831,0.47503545473202713,0.02077050138194605
1927-08-27,-0.12779928106269908,0.4770758116587251,0.017660520144001955
1927-08-29,-0.13350352034713836,0.47972562130513596,0.02882848246058615
1927-08-30,-0.12865182618629828,0.48377124185114523,0.04175313339236711
1927-08-31,-0.12963306534142915,0.47406594497115967,0.041413307173086375
1927-09-01,-0.10404613755614088,0.4555098440547675,0.05261269350153608
1927-09-02,-0.10463550914958109,0.4557845292518171,0.051618669935090816
1927-09-03,-0.09364783124981042,0.44704361140553206,0.06024968654574186
1927-09-06,-0.12299331239718292,0.452153026551051,0.04086920642592969
1927-09-07,-0.12062087891276747,0.45174363753404034,0.048569926101292765
1927-09-08,-0.12158047536540836,0.4496326830611203,0.04514921746918541
1927-09-09,-0.12455270630942031,0.4680227244380204,0.010285193546418932
1927-09-10,-0.1202544113558267,0.4932764551686204,-0.013582949424277253
1927-09-12,-0.1395651383364555,0.49984971237026515,-0.05980588005092038
1927-09-13,-0.18831806451041044,0.4840782712010022,-0.04766339000523194
1927-09-14,-0.20082691665256228,0.4823327645212318,-0.04769666976899355
1927-09-15,-0.20839001172736032,0.4865066873692686,-0.08462940200099608
1927-09-16,-0.2057727227509846,0.48650782974912393,-0.06537283061865876
1927-09-17,-0.2125814410473017,0.4861863170573504,-0.06860142300557322
1927-09-19,-0.2031335716181644,0.48601219150811514,-0.06880673951435701
1927-09-20,-0.18385725359912589,0.47604189043683226,-0.04810875130588275
1927-09-21,-0.19287575854632807,0.4722148617373866,-0.05149558417504009
1927-09-22,-0.2088844636201411,0.4825218447888659,-0.09321575575959617
1927-09-23,-0.19610074018702342,0.4838752637135606,-0.08711591410107261
1927-09-24,-0.20327085447132287,0.47997918781457766,-0.08204876910388934
1927-09-26,-0.21214408399816514,0.4687033989016781,-0.06416159759212899
1927-09-27,-0.20687222365357766,0.4650884837001817,-0.06331770908749813
1927-09-28,-0.2108368017625787,0.4425372666638393,-0.06365126069329195
1927-09-29,-0.2097560875330014,0.41582210509420475,-0.05828959668844471
1927-09-30,-0.23549008282713121,0.40595042403830883,-0.06705545366637446
1927-10-01,-0.22686643212017227,0.41494490752747687,-0.0698745806539076
1927-10-03,-0.23761581957748426,0.4322280400504468,-0.17338708389834223
1927-10-04,-0.24622171613477437,0.4570649683479744,-0.23765918053494053
1927-10-05,-0.24161710129074873,0.45412725661815406,-0.21578335608915475
1927-10-06,-0.25119415202552386,0.47201931059403457,-0.2006829167695336
1927-10-07,-0.2781446132445093,0.489317922160265,-0.22993857738709256
1927-10-08,-0.3126865220183851,0.45866215552760753,-0.2670093383420312
1927-10-10,-0.2996017256716357,0.46715849003896115,-0.26129417507198
1927-10-11,-0.2996720589278292,0.47039443333985187,-0.2591517883086951
1927-10-13,-0.358667095428037,0.4099539149198593,-0.29683701523427974
1927-10-14,-0.35430985155647743,0.4090216733092516,-0.27556673138095716
1927-10-15,-0.3526336504679524,0.40720059207490983,-0.25639367940074204
1927-10-17,-0.349029191707362,0.4060877992362279,-0.2578508391169785
1927-10-18,-0.3559422394971975,0.408509245220185,-0.2534536393731134
1927-10-19,-0.3800713594409101,0.36764746888509553,-0.24626905063311816
1927-10-20,-0.35847579151450915,0.3335383095576634,-0.2408397245396744
1927-10-21,-0.39906279572852915,0.35551279635619965,-0.2877784992597561
1927-10-22,-0.3954620276930523,0.33685357498803276,-0.2857122395644661
1927-10-24,-0.40485063877884964,0.33351522935706523,-0.2784438489737628
1927-10-25,-0.40450545079309874,0.26783326398786045,-0.2665493673854227
1927-10-26,-0.39019730637811856,0.2633125632453664,-0.2338815816991277
1927-10-27,-0.39521760214717166,0.2603327632473187,-0.21674858965833158
1927-10-28,-0.40720129678966,0.3062535911642571,-0.2299938781279587
1927-10-29,-0.38288363431976746,0.3184965733847141,-0.2367443728906998
1927-10-31,-0.38144197725527756,0.31184896178129146,-0.23556756491072214
1927-11-01,-0.3831994531837249,0.3098854006073848,-0.23674825597220514
1927-11-02,-0.39819470981698973,0.30232189021531186,-0.22959593586414884
1927-11-03,-0.40803043463681793,0.3137373138672618,-0.23581442779535824
1927-11-04,-0.41284077167597333,0.32874226279065955,-0.22286065832121674
1927-11-05,-0.4088218630990127,0.32946106599983443,-0.21711434131578755
1927-11-07,-0.39004924620219156,0.3212495409507249,-0.222795523320112
1927-11-09,-0.40399393337417117,0.32956600021886956,-0.238920214089361
1927-11-10,-0.40032543946735244,0.3243017393348865,-0.2360150810320555
1927-11-11,-0.4068209922801607,0.3148887762501407,-0.23158697725277985
1927-11-12,-0.40845273350182165,0.3139573897884137,-0.23212883543255222
1927-11-14,-0.39626365548602327,0.31693394337498665,-0.22688761709309116
1927-11-15,-0.39316468386526837,0.3063001886157053,-0.22431210404413907
1927-11-16,-0.3892034721696057,0.30051483489510994,-0.19677101741952316
1927-11-17,-0.3819475718494507,0.2977361379081103,-0.19100877562206106
1927-11-18,-0.3689890945648805,0.30352388752066645,-0.1992228751771233
1927-11-19,-0.3496543645116536,0.29581538817531006,-0.18197243304179384
1927-11-21,-0.34261934141585276,0.27306660465802524,-0.16882319654143588
1927-11-22,-0.3362609163132036,0.265633333806189,-0.16114003767936333
1927-11-23,-0.3325581696934559,0.26523997405245264,-0.15556615630059872
1927-11-25,-0.3012109404069994,0.24787486421334823,-0.12254362148701294
1927-11-26,-0.29569218531549357,0.23191448949818969,-0.11195457681574492
1927-11-28,-0.2985552077142432,0.22555254793411955,-0.11189805320100404
1927-11-29,-0.3175724399228559,0.21865564710302665,-0.12120935398689349
1927-11-30,-0.38024982221430337,0.15720342300766357,-0.15904406432982104
1927-12-01,-0.3610922699464968,0.14606811513842255,-0.15680994436246135
1927-12-02,-0.36468902436281253,0.09963744455135244,-0.2073754378484832
1927-12-03,-0.3696773707476558,0.09943515047383772,-0.21342451730471546
1927-12-05,-0.38901690106660414,0.09454620946620607,-0.20459280976113103
1927-12-06,-0.39115505860330857,0.09572469256550972,-0.2067128257491793
1927-12-07,-0.386147436105304,0.10886050762935787,-0.19534872275948115
1927-12-08,-0.39524574791226647,0.11546424943996784,-0.19649991566959907
1927-12-09,-0.38675122287331837,0.11177488261301097,-0.19343623434785595
1927-12-10,-0.38209611947515343,0.11206207984064609,-0.19631586103305834
1927-12-12,-0.34560764602495253,0.09916231483719766,-0.2237741914362645
1927-12-13,-0.34987542974901914,0.09507122457954399,-0.23210532045334825
1927-12-14,-0.3484896542059996,0.09379142916069712,-0.2327724208453521
1927-12-15,-0.34102096980676594,0.0989399540317632,-0.22648671508770699
1927-12-16,-0.3472617910203173,0.09207559108033737,-0.21786661180360975
1927-12-17,-0.3503152933518874,0.08683228946004158,-0.24847837474667867
1927-12-19,-0.34800214764475557,0.09081521921640241,-0.25289194471430243
1927-12-20,-0.34219720648906604,0.10139216125687346,-0.26377385585343144
1927-12-21,-0.34242115203819357,0.09279675546743411,-0.26671773691616574
1927-12-22,-0.3312109880322102,0.09693428680088832,-0.27933016687789597
1927-12-23,-0.31022932242847756,0.08579130950265391,-0.270078373416739
1927-12-24,-0.3048718399793936,0.08157763870148081,-0.262238811348128
1927-12-27,-0.30539771755671,0.08273654791725814,-0.2636294452159022
1927-12-28,-0.3149033857015383,0.06976163844862728,-0.27063285530304076
1927-12-29,-0.3139153200014164,0.05749453004585034,-0.24543183088333298
1927-12-30,-0.2850119577893215,0.05264184506437053,-0.2305933759740383
1927-12-31,-0.23798427931065957,0.06392551122019585,-0.2489661072601225
1928-01-03,-0.2080148546978149,0.06455627487420107,-0.2497569178041992
1928-01-04,-0.20900150022523126,0.06373671922308986,-0.245402758868726
1928-01-05,-0.20003799080489365,0.05007813442127498,-0.2453245274622162
1928-01-06,-0.17825806183418186,0.0504669418893183,-0.23614263917511097
1928-01-07,-0.18908513102161678,0.05156675135742852,-0.2388922546120841
1928-01-09,-0.19012414059755722,0.03932728793396861,-0.2413588007501723
1928-01-10,-0.1568755249658541,0.03199779860083494,-0.2462261971861535
1928-01-11,-0.1571191272857894,0.01077446822205514,-0.2349468041987383
1928-01-12,-0.15018644757831526,0.00539033687300124,-0.23389847791662224
1928-01-13,-0.1309148168811346,0.014403805108242013,-0.23652022080219837
1928-01-14,-0.1278003601117717,0.017655976631453133,-0.23692739448121783
1928-01-16,-0.0885615067229531,0.03139324018652439,-0.21455920429715336
1928-01-17,-0.09013012124015891,0.04543057919377297,-0.19890150567343295
1928-01-18,-0.07985358907864246,0.04691807437447093,-0.19309584276687594
1928-01-19,-0.04796247576204582,0.04017690709749844,-0.1919591997386623
1928-01-20,-0.0425765232658652,0.033517301702743904,-0.1888708735060972
1928-01-21,-0.03491977992703171,0.023710286797288285,-0.18312442843901466
1928-01-23,-0.026102890439030628,-0.005757706173606457,-0.16904518528359203
1928-01-24,-0.022883806286559644,-0.011140850992397667,-0.17784400505156023
1928-01-25,0.0037844478764262057,0.0003155089412507958,-0.15773344500233005
1928-01-26,0.03991163407200031,-0.03257811596440172,-0.1404694400021589
1928-01-27,0.03295550319646336,-0.027937094212646927,-0.13417935452393287
1928-01-28,0.008762973267918382,-0.04551527630620122,-0.1394280389169167
1928-01-30,0.022033795478031727,-0.03917335642000388,-0.12651153197923645
1928-01-31,0.03232940121133141,-0.0033000113480077076,-0.11643961896365791
1928-02-01,0.026733048055820052,0.007621817200090008,-0.14643067923038028
1928-02-02,0.027814725898321686,0.013318755116286126,-0.15064794163108147
1928-02-03,0.06042873524103386,0.021926217772225184,-0.12914148971392697
1928-02-04,0.07149582056668664,0.022458937743155893,-0.14275462408488598
1928-02-06,0.07908239862182351,0.048954344415130635,-0.1462044601166095
