Date,Date,SPY,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
2015,11,0.003648595489832221,0.009889179943521042,-0.00014715721450603118,0.019737384009188848,0.00862317538190165,0.007076914458244269,-0.009265037663602607,-0.02148630997240468,-0.0032292528517625756,-0.0023494470950638294
2015,12,-0.017435933459937943,-0.04437062976425475,-0.11111696777921537,-0.02248733352707207,-0.026066086831906282,-0.021033297822579913,0.028757045355553734,0.020976396252039745,0.017079506084018543,-0.028840760677678018
2016,1,-0.05106849763945822,-0.11327331002902372,-0.035606510962769,-0.09271189510661916,-0.0586576093906378,-0.037830118196116036,0.0053331765461042836,0.04826214241035109,-0.08033207818804554,-0.05320770519433365
2016,2,-0.0008264792659751401,0.07524960703239619,-0.02840182975383511,-0.029434341897736655,0.0417257618633789,-0.006568501072131889,0.003147157876400977,0.019189312756433586,-0.0036170065722849996,0.004443170309934192
2016,3,0.06509829764444419,0.07300713579411268,0.09682380776944118,0.07142944142726022,0.0674080060946018,0.08454558227131836,0.0462936889520555,0.07673281676506946,0.026710071189955817,0.06482751727773045
2016,4,0.003933518103446796,0.04984190907915376,0.08676930645065781,0.035367023707219225,0.0123623572311449,-0.051578092452947207,-0.014427138833479151,-0.02448089016039565,0.029223535691603048,0.001263279535047554
2016,5,0.01686864545969572,-0.0034029785639147925,-0.009377391805305649,0.018700072199415222,-0.004282441369304671,0.0477385175521982,0.006859727470814613,0.014963721353261928,0.02210644377256462,0.0005048496279307522
2016,6,0.00347181161593969,-0.007869522247106207,0.026850015465208682,-0.03161984921291232,0.007109256508144791,-0.013866839100308073,0.052207129024215586,0.07350385177024743,0.009053402207067122,-0.011464720210250256
2016,7,0.03582194222501067,0.049467998550204534,-0.012682660087450597,0.033974460018055465,0.035602321153576845,0.06860868936799376,-0.00819314476002303,-0.006692791558213109,0.047521231471709696,0.044596710887268985
2016,8,0.0011968112626157164,-0.0026734531776850777,0.0166315171589976,0.03775607350147741,0.009431572515350569,0.011558383015706629,-0.005867213441557011,-0.05704565614430375,-0.03298491047545539,-0.01307207840725051
2016,9,5.833738493077681e-05,-0.011675176028743132,0.03621115534641414,0.2350209614251304,0.0018514097575684195,0.02079112175536584,-0.015573239082465143,0.0036067457803109857,-0.005116287745678875,-0.002670692919833288
2016,10,-0.017489093661016898,-0.021164736169423277,-0.028587749389262763,0.022541937985973752,-0.020244529484771637,-0.007563079417983827,-0.0077351878380197085,0.008941362252664398,-0.06814140997603604,-0.02453656545289875
2016,11,0.036176121118255876,0.06600804423751275,0.08127503036598684,0.13131285618168526,0.08699664615243607,0.0016855814538021818,-0.04295500495612639,-0.05574327119055488,0.020425439970260244,0.04689823763814799
2016,12,0.020068723338402032,0.0017667169960952547,0.017164276162242555,0.03686534409528059,0.0030597655016051575,0.022351604937983143,0.029522651359852693,0.04782871987765947,0.007143239222009235,0.0003910872606365766
2017,1,0.01773653236433633,0.0444693842199447,-0.032656896622943805,0.0025772738529072203,0.018471858776520505,0.03494868529326003,0.016874734002893382,0.012481000378967511,0.022659721610773488,0.04127404696608104
2017,2,0.03853924540297295,0.0055656181618011355,-0.021071057273271115,0.051422076570948515,0.0383829886410764,0.04433012719831922,0.04662364424130732,0.051323762838882354,0.06145833770043507,0.01799098325836445
2017,3,0.001249096064546634,0.006199457756395218,-0.014971431205210724,-0.0300069041276447,-0.007685168656510986,0.022016287740884644,-0.00423555608734685,-0.0013541478333144552,-0.004817542580861972,0.021114977839094957
2017,4,0.00987727100264284,0.012514289972233314,-0.029913701124373034,-0.008463783478885784,0.019482967980446686,0.01987242988848463,0.010933055122113133,0.007572156961606081,0.015214495409736167,0.023707685844501065
2017,5,0.014014202252825358,0.00018850047002203288,-0.03601822452669337,-0.011971020909056516,0.01763108828681168,0.03877496062908973,0.026114791729931915,0.04055880350899001,0.007652570252494198,0.010932690998309038
2017,6,0.006354732247109214,0.018333299562291707,-0.001117426371509067,0.06309994716078692,0.013421868174362559,-0.0285210703782615,-0.022792533861981,-0.02746193668234288,0.04465907024304629,-0.012673723390272597
2017,7,0.020345831289564714,0.015306806941424916,0.025849204873863375,0.016881477493855667,0.002932140528069928,0.04362496379610856,0.006892811273963099,0.023960068743984736,0.008169521455044567,0.019117649652684282
2017,8,0.0029133829692208476,0.007838892557277724,-0.05634643862205044,-0.015666178665831594,0.002193566736889433,0.028797710322393383,-0.011088074800843273,0.03235329182819102,0.017372369699434034,-0.018782976648030022
2017,9,0.019949107687071352,0.03630307583059164,0.09696624608188377,0.05005607053920119,0.0409927364626072,0.008145242074355727,-0.007175598263244426,-0.027954529435660673,0.009072483575674709,0.008205157069037978
2017,10,0.023290727791823607,0.03800110341146915,-0.008358437412588425,0.02821381390505171,0.007436948298987111,0.06310975892843407,-0.016625009399014012,0.038277746563442246,-0.007614971106272338,0.020981806133572097
2017,11,0.03010822031026748,0.00944679234235239,0.0173714604293836,0.03400180589241561,0.040816565919138514,0.014039239005883782,0.05425556535501231,0.0264963947083948,0.02868115872281095,0.04941625823800132
2017,12,0.012054882242511219,0.02104649829078603,0.05135265858955842,0.01870535257502836,0.02086614798653943,0.005443128375531508,0.02228008711333817,-0.062494725062371095,-0.005519907801973596,0.02428513193188537
2018,1,0.05482829853858255,0.03920168945264877,0.03521544086000857,0.06350790963349408,0.05226412620479028,0.06800201153735934,0.01621515333308695,-0.03162619644728376,0.06349477320814927,0.08838674590662385
2018,2,-0.037038048225582834,-0.05418193030683073,-0.11468176807536279,-0.029689927758749887,-0.03939622950402308,-0.004098927782839171,-0.0793367509808857,-0.03956558938983106,-0.045990486022690846,-0.03530666429512312
2018,3,-0.027793219673884272,-0.04234755180710933,0.017083612387888355,-0.042441337727114996,-0.02725108514224591,-0.038052979645076465,-0.009110382272292949,0.0372621660957039,-0.02959968141423546,-0.024136143011906197
2018,4,0.005154926196446444,0.0012285837006810116,0.09070081037858724,-0.004362032046976298,-0.028259314435941454,0.0006113989641202298,-0.04230349524473205,0.020178951593111387,0.010509709521886616,0.023514411121317087
2018,5,0.024018324052609497,0.02031505808158722,0.02950217205776915,-0.009884720657211063,0.030276385152563316,0.06562638251703243,-0.015783029543133376,-0.011116585958842563,0.001821899320943345,0.01967022638040361
2018,6,0.005734411255326584,0.0027517292893085117,0.0056792635985655655,-0.01762370816809943,-0.034477304343780345,-0.002635051895041043,0.04467733569567999,0.027749706409671657,0.016358590659983973,0.03554739170694233
2018,7,0.03637682272977498,0.028185248593815045,0.015419125241613546,0.04988202535003494,0.07125192056032406,0.020657465397714955,0.03882512552140949,0.015847671784867207,0.06348209061440949,0.017863188317023174
2018,8,0.03142100535240833,-0.007731149168244042,-0.0353692154554233,0.013504092131179573,0.002337404365675015,0.06390381417388853,0.003912438724686232,0.012798929607242982,0.042381503411013356,0.04978684726873655
2018,9,0.005927899232043617,-0.01811731291915848,0.024165405390273478,-0.022403856614039486,0.021540088058978533,-0.00019261386100855428,0.009823692849476987,-0.0065044220920356405,0.02911428225213996,0.005290372675390178
2018,10,-0.07160801527553051,-0.09632915035802385,-0.12022850429892222,-0.04828264069699629,-0.11504451053144962,-0.08343353890155022,0.01982804118120439,0.01956046924234691,-0.07019475926793936,-0.10647968326651143
2018,11,0.008792419472676252,0.03877462432329382,-0.011531464100041477,0.01810000359186828,0.03002558369957884,-0.014242400005585677,0.01640711162983486,0.006682779774794034,0.02691749656888181,0.013291462234887062
