Date,Mkt-RF and SMB,Mkt-RF and HML,SMB and HML
1927-05-04,-0.23903636376859172,0.09529820022792077,0.17273171745227583
1927-05-05,-0.2341234981903377,0.09643548760573813,0.17530548342616042
1927-05-06,-0.23844598596319572,0.10209126877571537,0.16685150854054298
1927-05-07,-0.23470015123990667,0.1170753963318423,0.15916804881606836
1927-05-09,-0.24086459657497097,0.11967955442378143,0.1630022114744378
1927-05-10,-0.24024686042960458,0.12701284107488775,0.1213174363891252
1927-05-11,-0.2327019278299095,0.13341966188941373,0.11656747126962437
1927-05-12,-0.210201826739077,0.17160526595608344,0.06751988872865855
1927-05-13,-0.2657186157920005,0.10617842206604373,0.030152181278689932
1927-05-14,-0.26748341306903256,0.10463117536834522,0.026205483492510097
1927-05-16,-0.29452418541072783,0.10285112797933034,0.0176127438303657
1927-05-17,-0.2921074135743187,0.10476499211100974,0.010263182951427793
1927-05-18,-0.28989129003876185,0.11612971192501961,-0.0010810917535437098
1927-05-19,-0.2978697471685037,0.11756714500960037,0.004167780739805544
1927-05-20,-0.3066705709743902,0.13076094936144042,-0.04990846118391972
1927-05-21,-0.2989123581837372,0.12999352443750548,-0.04727206647143939
1927-05-23,-0.29475288537497574,0.13090422682981623,-0.018771000802733785
1927-05-24,-0.30210683029823593,0.10604728623319017,-0.01616633986772152
1927-05-25,-0.2857411149144994,0.11375326551328277,-0.0032402943799616714
1927-05-26,-0.28157929139754273,0.11926924841086009,-0.02714247899759367
1927-05-27,-0.2689732649869099,0.12081610935168731,-0.044404362849573414
1927-05-28,-0.2754952856238204,0.12013433965474665,-0.06109925503500196
1927-05-31,-0.2776488053011684,0.12354538671933883,-0.06343674735145664
1927-06-01,-0.274334712638856,0.13453558821844294,-0.08692784377419976
1927-06-02,-0.2714895041229093,0.1419683893758336,-0.09172806283199761
1927-06-03,-0.27946503408618206,0.1715375574285307,-0.10495329363650654
1927-06-04,-0.27513783629840866,0.19350885051546318,-0.11116476305157862
1927-06-06,-0.268271734590105,0.20862740943617764,-0.09611574863379342
1927-06-07,-0.27428623756039167,0.21455979546802129,-0.11636868847680384
1927-06-08,-0.27595264615165976,0.21707003728515775,-0.10749736598096062
1927-06-09,-0.27372892577511804,0.20900764356359885,-0.10479406541471217
1927-06-10,-0.2643996046990068,0.2248315119923944,-0.11365873478590938
1927-06-11,-0.26216427006933973,0.2265070110857034,-0.10969063899033106
1927-06-14,-0.2518612762859946,0.268928265994295,-0.10311647124807931
1927-06-15,-0.2426812235213143,0.2727247288344395,-0.10289061804712707
1927-06-16,-0.24367072893330138,0.26138268611542576,-0.09009799979294122
1927-06-17,-0.2367701933101527,0.24953914163415158,-0.041854820544714476
1927-06-18,-0.2612308025387614,0.22920331872799748,-0.039967508072327455
1927-06-20,-0.2671212121531617,0.2396236441379602,-0.05958191356053751
1927-06-21,-0.2485945909392766,0.22563329744791136,-0.0659497203168011
1927-06-22,-0.2401225660162352,0.22000538421178809,-0.04474996988888589
1927-06-23,-0.20372339903931774,0.23893187672848568,-0.01962362083195372
1927-06-24,-0.20524561821895337,0.24121589791642953,-0.037019467573101275
1927-06-25,-0.21005992022219114,0.23632911362764072,-0.040827488880549184
1927-06-27,-0.1513361330307458,0.2598321454132145,-0.014605256886533309
1927-06-28,-0.14997301834607332,0.2562980615249558,-0.010350737342007147
1927-06-29,-0.15043759308905094,0.2543661566679947,-0.01584055655452879
1927-06-30,-0.15010920991725193,0.2648941152616191,-0.012970866878900767
1927-07-01,-0.1571711368783503,0.2443152481531509,-0.017149986263335092
1927-07-02,-0.11504744839811341,0.25628198100213195,-0.018894715330803776
1927-07-05,-0.12907738905082905,0.26627649888046323,-0.033169459314735465
1927-07-06,-0.11564884912956301,0.24726386947466816,-0.03188094437334672
1927-07-07,-0.11820570862573686,0.2480143513503074,-0.03285034264466643
1927-07-08,-0.10677775865406286,0.24683447786018084,-0.03579044289392057
1927-07-09,-0.09574407905645832,0.2211819476163674,-0.031202068580005213
1927-07-11,-0.1065006145830429,0.22261458948829768,-0.03925530353401444
1927-07-12,-0.11204446723516945,0.22918394026224218,-0.053809643574393745
1927-07-13,-0.11289638637838277,0.2290657681047288,-0.044404758119957664
1927-07-14,-0.11694898099965881,0.20839234994768496,-0.04129360069845342
1927-07-15,-0.10961617604719182,0.20433911555551673,-0.040803461612607866
1927-07-16,-0.11148244809838653,0.19901772139920196,-0.04338960705939316
1927-07-18,-0.1084153710239174,0.25458454925103524,-0.05437614217099586
1927-07-19,-0.10090460328411519,0.25311280595463864,-0.0266515940103128
1927-07-20,-0.1002649597849139,0.2318169447121844,-0.0388025029740463
1927-07-21,-0.09909225847436008,0.23383272457653614,-0.04289066444318964
1927-07-22,-0.09055871035959044,0.2181339578054146,-0.021425197640871748
1927-07-23,-0.07727660037203629,0.22034281695083743,-0.01997779372140348
1927-07-25,-0.0865155086242181,0.22069788490534764,-0.02203376192565335
1927-07-26,-0.08582565932269376,0.2163338909199011,-0.007452704643707389
1927-07-27,-0.09027727396933333,0.21746795368353944,-0.0031962445354403466
1927-07-28,-0.09179644748659187,0.21765682238101197,0.005374173044307598
1927-07-29,-0.09950426021471175,0.2222016810295295,0.00025872851394750544
1927-07-30,-0.10378784292385791,0.22384741164124658,-0.007651838663012049
1927-08-01,-0.11191704048441571,0.24068780045832577,0.004100456423880723
1927-08-02,-0.12610878007137988,0.22923664138435704,0.021577731371004816
1927-08-03,-0.1552562658839096,0.2438979503838517,-0.004194001864628039
1927-08-04,-0.1716190126506162,0.25355732923913576,0.0023644546263112682
1927-08-05,-0.18488266988255184,0.2639126518611249,-0.006823647580757422
1927-08-06,-0.1832711538592762,0.26525329172152723,0.017851080077228524
1927-08-08,-0.22267987085616406,0.3050560880601832,-0.02713449051372844
1927-08-09,-0.22885296934072175,0.3182962051090099,-0.03103734589527669
1927-08-10,-0.22358022114013495,0.31713945538081395,-0.028857184037789443
1927-08-11,-0.18791607378056469,0.3488993244052609,-0.02344928420641353
1927-08-12,-0.1341229393089096,0.41158329367998275,0.008380760262326942
1927-08-13,-0.14195509574563345,0.4192778323739964,0.004102783946759854
1927-08-15,-0.12619447363027694,0.44217322384024327,0.009109589508687897
1927-08-16,-0.12464744203796471,0.44679537174856493,0.009782065185066708
1927-08-17,-0.11461077230300432,0.44475044995482765,0.005515619768550247
1927-08-18,-0.11561426374655302,0.4441770468086684,-0.004320327919636306
1927-08-19,-0.11743541465065963,0.4716267231695875,-0.008208281426956737
1927-08-20,-0.11137860331533866,0.46504180142845997,-0.007853292502249209
1927-08-22,-0.11852393732836404,0.47004675671384294,-0.0024929257053160785
1927-08-23,-0.11743664562580132,0.47316015744289386,0.005136631597549651
1927-08-24,-0.12092132963540934,0.478141465476318,0.014292700015940317
1927-08-25,-0.12077907446880617,0.47342425593268667,0.01888914690130737
1927-08-26,-0.12346656305173843,0.4750354547320263,0.020770501381945885
1927-08-27,-0.12779928106269925,0.47707581165872426,0.017660520144001792
1927-08-29,-0.13350352034713847,0.4797256213051352,0.028828482460585968
1927-08-30,-0.12865182618629836,0.4837712418511443,0.04175313339236693
1927-08-31,-0.12963306534142924,0.4740659449711588,0.041413307173086174
1927-09-01,-0.10404613755614102,0.4555098440547666,0.05261269350153586
1927-09-02,-0.10463550914958118,0.4557845292518163,0.0516186699350906
1927-09-03,-0.09364783124981059,0.4470436114055313,0.060249686545741664
1927-09-06,-0.12299331239718304,0.45215302655105,0.04086920642592949
1927-09-07,-0.12062087891276758,0.4517436375340394,0.04856992610129256
1927-09-08,-0.12158047536540853,0.44963268306111925,0.0451492174691852
1927-09-09,-0.12455270630942046,0.4680227244380195,0.01028519354641876
1927-09-10,-0.12025441135582685,0.4932764551686193,-0.013582949424277416
1927-09-12,-0.13956513833645562,0.49984971237026415,-0.0598058800509205
1927-09-13,-0.18831806451041055,0.48407827120100116,-0.04766339000523206
1927-09-14,-0.20082691665256225,0.48233276452123075,-0.04769666976899367
1927-09-15,-0.20839001172736032,0.4865066873692676,-0.08462940200099615
1927-09-16,-0.20577272275098457,0.486507829749123,-0.06537283061865885
1927-09-17,-0.21258144104730164,0.4861863170573492,-0.0686014230055733
1927-09-19,-0.20313357161816442,0.4860121915081142,-0.06880673951435709
1927-09-20,-0.18385725359912583,0.4760418904368312,-0.04810875130588285
1927-09-21,-0.1928757585463281,0.4722148617373857,-0.05149558417504021
1927-09-22,-0.20888446362014104,0.4825218447888649,-0.09321575575959622
1927-09-23,-0.1961007401870235,0.4838752637135596,-0.0871159141010727
1927-09-24,-0.20327085447132293,0.4799791878145767,-0.08204876910388942
1927-09-26,-0.2121440839981651,0.468703398901677,-0.06416159759212908
1927-09-27,-0.20687222365357763,0.46508848370018074,-0.06331770908749822
1927-09-28,-0.21083680176257874,0.4425372666638385,-0.06365126069329205
1927-09-29,-0.2097560875330015,0.4158221050942036,-0.05828959668844479
1927-09-30,-0.23549008282713135,0.40595042403830783,-0.06705545366637451
1927-10-01,-0.22686643212017238,0.4149449075274758,-0.06987458065390764
1927-10-03,-0.23761581957748426,0.43222804005044585,-0.17338708389834212
1927-10-04,-0.2462217161347744,0.4570649683479734,-0.23765918053494034
1927-10-05,-0.2416171012907488,0.45412725661815323,-0.21578335608915458
1927-10-06,-0.2511941520255239,0.47201931059403357,-0.20068291676953348
1927-10-07,-0.2781446132445093,0.4893179221602639,-0.22993857738709245
1927-10-08,-0.3126865220183849,0.45866215552760653,-0.267009338342031
1927-10-10,-0.2996017256716357,0.4671584900389599,-0.2612941750719797
1927-10-11,-0.29967205892782933,0.47039443333985076,-0.25915178830869495
1927-10-13,-0.3586670954280371,0.40995391491985833,-0.29683701523427947
1927-10-14,-0.3543098515564776,0.4090216733092506,-0.27556673138095705
1927-10-15,-0.3526336504679524,0.40720059207490894,-0.2563936794007418
1927-10-17,-0.3490291917073621,0.40608779923622684,-0.2578508391169783
1927-10-18,-0.3559422394971976,0.4085092452201841,-0.25345363937311327
1927-10-19,-0.38007135944091014,0.3676474688850948,-0.2462690506331181
1927-10-20,-0.3584757915145091,0.33353830955766267,-0.24083972453967423
1927-10-21,-0.3990627957285291,0.35551279635619876,-0.2877784992597559
1927-10-22,-0.39546202769305233,0.33685357498803203,-0.28571223956446595
1927-10-24,-0.4048506387788497,0.33351522935706446,-0.27844384897376256
1927-10-25,-0.4045054507930989,0.2678332639878597,-0.2665493673854225
1927-10-26,-0.3901973063781185,0.26331256324536567,-0.2338815816991275
1927-10-27,-0.3952176021471717,0.26033276324731797,-0.21674858965833138
1927-10-28,-0.40720129678966016,0.30625359116425627,-0.22999387812795852
1927-10-29,-0.38288363431976746,0.3184965733847134,-0.23674437289069955
1927-10-31,-0.3814419772552774,0.3118489617812906,-0.23556756491072198
1927-11-01,-0.383199453183725,0.309885400607384,-0.2367482559722049
1927-11-02,-0.39819470981698984,0.302321890215311,-0.2295959358641486
1927-11-03,-0.40803043463681804,0.313737313867261,-0.23581442779535797
1927-11-04,-0.41284077167597333,0.32874226279065855,-0.2228606583212165
1927-11-05,-0.40882186309901286,0.32946106599983355,-0.2171143413157873
1927-11-07,-0.3900492462021917,0.3212495409507241,-0.2227955233201117
1927-11-09,-0.4039939333741714,0.3295660002188686,-0.23892021408936076
1927-11-10,-0.4003254394673527,0.3243017393348857,-0.23601508103205524
1927-11-11,-0.4068209922801609,0.31488877625013983,-0.23158697725277963
1927-11-12,-0.40845273350182176,0.3139573897884128,-0.23212883543255192
1927-11-14,-0.39626365548602344,0.3169339433749858,-0.22688761709309088
1927-11-15,-0.3931646838652686,0.30630018861570435,-0.22431210404413873
1927-11-16,-0.3892034721696059,0.30051483489510916,-0.19677101741952285
1927-11-17,-0.3819475718494509,0.29773613790810943,-0.19100877562206084
1927-11-18,-0.3689890945648805,0.3035238875206655,-0.19922287517712298
1927-11-19,-0.3496543645116537,0.2958153881753091,-0.1819724330417936
1927-11-21,-0.3426193414158528,0.2730666046580244,-0.1688231965414357
1927-11-22,-0.3362609163132039,0.26563333380618803,-0.16114003767936308
1927-11-23,-0.33255816969345614,0.2652399740524517,-0.15556615630059856
1927-11-25,-0.3012109404069997,0.2478748642133473,-0.12254362148701281
1927-11-26,-0.29569218531549385,0.23191448949818885,-0.11195457681574485
1927-11-28,-0.2985552077142435,0.22555254793411875,-0.11189805320100399
1927-11-29,-0.3175724399228562,0.2186556471030258,-0.12120935398689338
1927-11-30,-0.3802498222143035,0.1572034230076627,-0.1590440643298209
1927-12-01,-0.36109226994649696,0.14606811513842172,-0.15680994436246112
1927-12-02,-0.3646890243628127,0.09963744455135165,-0.2073754378484828
1927-12-03,-0.3696773707476561,0.09943515047383691,-0.21342451730471518
1927-12-05,-0.3890169010666044,0.0945462094662053,-0.20459280976113067
1927-12-06,-0.39115505860330885,0.09572469256550893,-0.20671282574917896
1927-12-07,-0.3861474361053043,0.10886050762935709,-0.1953487227594809
1927-12-08,-0.39524574791226674,0.11546424943996708,-0.1964999156695988
1927-12-09,-0.3867512228733187,0.11177488261301023,-0.1934362343478557
1927-12-10,-0.3820961194751536,0.11206207984064531,-0.196315861033058
1927-12-12,-0.34560764602495275,0.09916231483719692,-0.22377419143626417
1927-12-13,-0.3498754297490194,0.09507122457954326,-0.23210532045334795
1927-12-14,-0.3484896542059998,0.0937914291606964,-0.23277242084535174
1927-12-15,-0.3410209698067664,0.09893995403176248,-0.22648671508770674
1927-12-16,-0.3472617910203175,0.09207559108033668,-0.21786661180360947
1927-12-17,-0.3503152933518875,0.08683228946004089,-0.2484783747466784
1927-12-19,-0.3480021476447558,0.09081521921640172,-0.25289194471430204
1927-12-20,-0.3421972064890663,0.10139216125687273,-0.2637738558534312
1927-12-21,-0.34242115203819395,0.09279675546743343,-0.26671773691616557
1927-12-22,-0.3312109880322104,0.09693428680088759,-0.2793301668778957
1927-12-23,-0.31022932242847784,0.0857913095026532,-0.2700783734167387
1927-12-24,-0.3048718399793938,0.08157763870148008,-0.26223881134812765
1927-12-27,-0.30539771755671025,0.0827365479172574,-0.26362944521590187
1927-12-28,-0.3149033857015385,0.06976163844862653,-0.27063285530304027
1927-12-29,-0.31391532000141664,0.05749453004584965,-0.24543183088333265
1927-12-30,-0.28501195778932165,0.052641845064369835,-0.23059337597403798
1927-12-31,-0.23798427931065982,0.06392551122019513,-0.24896610726012217
1928-01-03,-0.20801485469781517,0.06455627487420035,-0.24975691780419876
1928-01-04,-0.2090015002252315,0.06373671922308914,-0.2454027588687256
1928-01-05,-0.20003799080489387,0.0500781344212743,-0.24532452746221575
1928-01-06,-0.17825806183418214,0.05046694188931763,-0.2361426391751106
1928-01-07,-0.18908513102161711,0.05156675135742785,-0.23889225461208377
1928-01-09,-0.19012414059755747,0.03932728793396796,-0.24135880075017188
1928-01-10,-0.15687552496585433,0.03199779860083429,-0.2462261971861531
1928-01-11,-0.1571191272857896,0.010774468222054495,-0.23494680419873787
1928-01-12,-0.15018644757831554,0.0053903368730006005,-0.2338984779166218
1928-01-13,-0.13091481688113485,0.014403805108241366,-0.23652022080219792
1928-01-14,-0.12780036011177198,0.017655976631452477,-0.23692739448121738
1928-01-16,-0.08856150672295335,0.03139324018652374,-0.21455920429715294
1928-01-17,-0.09013012124015919,0.04543057919377229,-0.1989015056734326
1928-01-18,-0.07985358907864272,0.04691807437447026,-0.19309584276687566
1928-01-19,-0.047962475762046125,0.04017690709749777,-0.19195919973866193
1928-01-20,-0.042576523265865515,0.033517301702743245,-0.18887087350609688
1928-01-21,-0.034919779927032026,0.023710286797287625,-0.18312442843901444
1928-01-23,-0.02610289043903094,-0.005757706173607148,-0.16904518528359178
1928-01-24,-0.02288380628655996,-0.011140850992398352,-0.17784400505156
1928-01-25,0.003784447876425902,0.00031550894125011636,-0.15773344500232983
1928-01-26,0.039911634071999984,-0.032578115964402396,-0.1404694400021587
1928-01-27,0.03295550319646305,-0.027937094212647617,-0.1341793545239327
1928-01-28,0.008762973267918084,-0.045515276306201884,-0.13942803891691657
1928-01-30,0.022033795478031422,-0.039173356420004524,-0.12651153197923629
1928-01-31,0.03232940121133111,-0.0033000113480084387,-0.1164396189636578
1928-02-01,0.026733048055819754,0.007621817200089281,-0.14643067923038
1928-02-02,0.027814725898321395,0.013318755116285396,-0.15064794163108128
1928-02-03,0.06042873524103356,0.021926217772224445,-0.12914148971392683
1928-02-04,0.07149582056668635,0.022458937743155157,-0.14275462408488582
1928-02-06,0.07908239862182322,0.04895434441512985,-0.14620446011660929
